** CONVERTED FROM pursuit.edf using edfapi 4.2.1.0 Windows   standalone Jun 19 2021 on Tue Jul 27 09:46:26 2021
** DATE: Fri Jul 23 10:23:46 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v6.50.40842 Nov  5 2020 (EyeLink Portable Duo)
** CAMERA: EyeLink USBCAM Version 1.01
** SERIAL NUMBER: CLU-DBC18
** CAMERA_CONFIG: DBC18200.SCD
**

MSG	4034002 RECCFG CR 500 2 1 LR
MSG	4034002 ELCLCFG RBTABLER
MSG	4034002 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	4034002 THRESHOLDS L 94 216  R 98 221
MSG	4034002 ELCL_WINDOW_SIZES 160 160 208 208
MSG	4034002 CAMERA_LENS_FOCAL_LENGTH 27.00 
MSG	4034002 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	4034002 ELCL_PROC ELLIPSE  (5)
MSG	4034002 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	4034003 !MODE RECORD CR 500 2 1 LR
START	4034004 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
4034188	  911.2	  549.3	 1255.0	  937.3	  534.6	 1300.0	.....
4034190	  911.1	  549.5	 1254.0	  937.2	  535.3	 1299.0	.....
4034192	  911.1	  549.7	 1253.0	  937.1	  536.1	 1297.0	.....
4034194	  911.0	  549.8	 1253.0	  937.0	  536.9	 1295.0	.....
4034196	  911.0	  550.0	 1252.0	  936.9	  538.1	 1294.0	.....
4034198	  911.1	  550.2	 1251.0	  936.8	  539.3	 1292.0	.....
4034200	  911.2	  550.3	 1251.0	  936.7	  540.1	 1291.0	.....
4034202	  911.2	  550.4	 1251.0	  936.6	  540.8	 1290.0	.....
4034204	  911.3	  550.1	 1251.0	  936.2	  541.4	 1288.0	.....
4034206	  911.2	  549.9	 1251.0	  936.0	  542.0	 1288.0	.....
4034208	  911.2	  549.7	 1250.0	  935.7	  542.5	 1288.0	.....
4034210	  911.1	  549.6	 1250.0	  935.5	  542.4	 1288.0	.....
4034212	  911.0	  549.4	 1249.0	  935.4	  542.2	 1287.0	.....
4034214	  910.9	  549.3	 1248.0	  935.6	  541.9	 1287.0	.....
4034216	  910.8	  549.2	 1247.0	  935.9	  541.5	 1286.0	.....
4034218	  910.7	  549.4	 1245.0	  936.4	  541.1	 1285.0	.....
4034220	  910.7	  549.6	 1244.0	  936.8	  540.7	 1283.0	.....
4034222	  910.7	  549.9	 1244.0	  937.3	  540.3	 1282.0	.....
4034224	  910.8	  550.0	 1243.0	  937.8	  539.8	 1281.0	.....
4034226	  910.9	  550.1	 1243.0	  938.4	  539.7	 1280.0	.....
4034228	  911.0	  550.4	 1243.0	  938.5	  539.5	 1278.0	.....
4034230	  911.1	  550.6	 1242.0	  938.6	  539.3	 1278.0	.....
4034232	  911.2	  550.9	 1242.0	  938.8	  539.1	 1277.0	.....
4034234	  911.3	  551.3	 1242.0	  938.9	  538.8	 1277.0	.....
4034236	  911.6	  551.9	 1242.0	  939.0	  538.5	 1276.0	.....
4034238	  911.8	  552.5	 1242.0	  939.0	  538.2	 1276.0	.....
4034240	  912.1	  553.1	 1242.0	  938.9	  538.0	 1275.0	.....
4034242	  912.4	  553.5	 1241.0	  938.8	  537.9	 1274.0	.....
4034244	  912.7	  553.9	 1241.0	  938.7	  538.1	 1273.0	.....
4034246	  912.9	  554.3	 1241.0	  938.6	  538.5	 1272.0	.....
4034248	  913.1	  554.5	 1240.0	  938.5	  538.9	 1272.0	.....
4034250	  912.9	  554.4	 1240.0	  938.5	  539.2	 1271.0	.....
4034252	  912.8	  554.3	 1239.0	  938.4	  539.6	 1269.0	.....
4034254	  912.7	  554.2	 1238.0	  938.3	  540.0	 1268.0	.....
4034256	  912.5	  554.0	 1238.0	  938.1	  540.2	 1267.0	.....
4034258	  912.4	  553.8	 1238.0	  937.8	  540.4	 1266.0	.....
4034260	  912.3	  553.6	 1237.0	  937.5	  540.5	 1265.0	.....
4034262	  912.3	  553.4	 1237.0	  937.1	  540.6	 1264.0	.....
